event,name,dob,country,time,score,date
22,men's 1500m,Adel MECHAAL,1990-12-05,ESP,213.91,1190,2019-07-05
23,men's 1500m,Craig ENGELS,1994-05-01,USA,214.04001,1188,2019-09-06
24,men's 1500m,Alexis MIELLET,1995-05-05,FRA,214.23,1185,2019-07-12
25,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,214.57,1181,2019-05-03
26,men's 1500m,Kumari TAKI,1999-05-06,KEN,214.57,1181,2019-06-22
27,men's 1500m,Vladimir NIKITIN,1992-08-05,RUS,214.69,1179,2019-06-22
28,men's 1500m,Kevin LÓPEZ,1990-06-12,ESP,214.83,1177,2019-07-05
29,men's 1500m,Joshua THOMPSON,1993-05-09,USA,215.01,1174,2019-09-01
30,men's 1500m,Teddese LEMI,1999-01-20,ETH,215.09,1173,2019-07-02
31,men's 1500m,Ryan GREGSON,1990-04-26,AUS,215.1,1173,2019-05-03
32,men's 1500m,Henry WYNNE,1995-04-18,USA,215.14,1173,2019-06-15
33,men's 1500m,Jinson JOHNSON,1991-03-15,IND,215.24,1171,2019-09-01
34,men's 1500m,Brannon KIDDER,1993-11-18,USA,215.27,1171,2019-06-15
35,men's 1500m,Brimin Kiprono KIPROTICH,1999-08-20,KEN,215.32,1170,2019-07-12
36,men's 1500m,John GREGOREK,1991-12-07,USA,215.32,1170,2019-09-06
37,men's 1500m,Cornelius TUWEI,1993-05-24,KEN,215.34,1170,2019-09-01
38,men's 1500m,Hicham OULADHA,1995-01-31,MAR,215.7,1165,2019-08-16
39,men's 1500m,James WEST,1996-01-30,GBR,215.74,1164,2019-06-15
40,men's 1500m,Abdi WAISS,1996-07-03,DJI,215.82,1163,2019-06-22
41,men's 1500m,Matthew RAMSDEN,1997-07-23,AUS,215.85,1163,2019-06-05
42,men's 1500m,Hicham AKANKAM,1998-04-04,MAR,215.85,1163,2019-06-16
43,men's 1500m,Neil GOURLEY,1995-02-07,GBR,215.95,1161,2019-06-15
44,men's 1500m,Luke MATHEWS,1995-06-21,AUS,216.03,1160,2019-06-22
45,men's 1500m,Ben BLANKENSHIP,1988-12-15,USA,216.22,1158,2019-07-09
46,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,216.26,1157,2019-09-01
47,men's 1500m,Vincent Kibet KETER,2002-03-11,KEN,216.27,1157,2019-07-03
48,men's 1500m,Amos BARTELSMEYER,1994-07-25,GER,216.29001,1157,2019-06-15
49,men's 1500m,Jesús GÓMEZ,1991-04-24,ESP,216.4,1155,2019-08-18
50,men's 1500m,Kebede ENDALE,2000-06-22,ETH,216.44,1155,2019-06-22
51,men's 1500m,Izaic YORKS,1994-04-17,USA,216.52,1154,2019-06-15
52,men's 1500m,Chris O'HARE,1990-11-23,GBR,216.57,1153,2019-07-09
53,men's 1500m,Samuel ZELEKE,1999-03-09,ETH,216.62,1152,2019-06-21
54,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,216.65,1152,2019-08-03
55,men's 1500m,Aman WOTE,1984-04-18,ETH,216.68,1151,2019-07-05
56,men's 1500m,Edwin Kiplagat MELLY,1994-04-23,KEN,216.70999,1151,2019-06-15
57,men's 1500m,Michael KIBET,1999-09-03,KEN,216.70999,1151,2019-06-16
58,men's 1500m,Youssouf HISS BACHIR,1987-01-01,DJI,216.72,1151,2019-10-04
59,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,216.83,1149,2019-08-03
60,men's 1500m,Boaz KIPRUGUT,1998-05-18,KEN,216.85,1149,2019-06-22
61,men's 1500m,William PAULSON,1994-11-17,GBR,216.86,1149,2019-06-15
62,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,216.88,1149,2019-06-22
63,men's 1500m,Isaac KIMELI,1994-03-09,BEL,216.95999,1148,2019-07-30
64,men's 1500m,Nick WILLIS,1983-04-25,NZL,216.99,1147,2019-09-01
65,men's 1500m,Donavan BRAZIER,1997-04-15,USA,217.18,1145,2019-07-09
66,men's 1500m,Oliver HOARE,1997-01-29,AUS,217.2,1144,2019-04-19
67,men's 1500m,Mohamed KATIR,1998-02-17,ESP,217.2,1144,2019-07-23
68,men's 1500m,Samuel PRAKEL,1994-10-29,USA,217.2,1144,2019-08-16
69,men's 1500m,Carlos VILLAREAL,1997-05-10,MEX,217.22,1144,2019-04-19
70,men's 1500m,Andrew HUNTER,1997-09-05,USA,217.29001,1143,2019-07-09
71,men's 1500m,Abdessalem AYOUNI,1994-05-16,TUN,217.3,1143,2019-06-14
72,men's 1500m,Dillon MAGGARD,1995-10-16,USA,217.43,1141,2019-06-15
73,men's 1500m,David RIBICH,1995-12-27,USA,217.44,1141,2019-06-15
74,men's 1500m,Sam PARSONS,1994-06-18,GER,217.45999,1141,2019-06-09
75,men's 1500m,Evans KIPCHUMBA,1994-11-06,KEN,217.48,1141,2019-06-18
76,men's 1500m,Clayton MURPHY,1995-02-26,USA,217.59,1139,2019-05-02
77,men's 1500m,Llorenç SALES,1988-07-14,ESP,217.61,1139,2019-07-23
78,men's 1500m,Lopez LOMONG,1985-01-01,USA,217.62,1139,2019-06-29
79,men's 1500m,Rorey HUNTER,1993-02-02,AUS,217.63,1138,2019-07-09
80,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,217.66,1138,2019-08-16
81,men's 1500m,Robert DOMANIC,1995-03-10,USA,217.7,1138,2019-07-09
82,men's 1500m,Djilali BEDRANI,1993-10-01,FRA,217.70999,1137,2019-07-02
83,men's 1500m,Soufiyan BOUQANTAR,1993-08-30,MAR,217.75,1137,2019-09-01
84,men's 1500m,Yemaneberhan CRIPPA,1996-10-15,ITA,217.81,1136,2019-06-16
85,men's 1500m,Jimmy GRESSIER,1997-05-04,FRA,217.83,1136,2019-07-02
86,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,217.83,1136,2019-09-01
87,men's 1500m,Adrián BEN,1998-08-04,ESP,217.87,1135,2019-07-23
88,men's 1500m,Masaki TODA,1993-06-21,JPN,217.9,1135,2019-07-09
89,men's 1500m,Edward CHESEREK,1994-02-02,KEN,217.92,1135,2019-07-02
90,men's 1500m,Ferguson Cheruiyot ROTICH,1989-11-30,KEN,217.97,1134,2019-09-01
91,men's 1500m,Stijn BAETEN,1994-06-03,BEL,218.04001,1133,2019-06-01
92,men's 1500m,Adam CLARKE,1991-04-03,GBR,218.07,1133,2019-08-03
93,men's 1500m,Abdellatif SADIKI,1999-01-15,MAR,218.08,1132,2019-06-21
94,men's 1500m,George BEAMISH,1996-10-24,NZL,218.09,1132,2019-07-09
95,men's 1500m,James HANSEN,1993-11-27,AUS,218.1,1132,2019-07-20
96,men's 1500m,Azeddine HABZ,1993-07-19,FRA,218.11,1132,2019-07-02
97,men's 1500m,Hiroki MATSUEDA,1993-05-20,JPN,218.12,1132,2019-06-01
98,men's 1500m,Mehdi BELHADJ,1995-06-10,FRA,218.13,1132,2019-06-22
99,men's 1500m,Nanami ARAI,1994-12-26,JPN,218.18,1131,2019-07-09
--------2019------------
--------:avg top 100:1166.71--avg top percent:1176.2207792207791-------
-------------------------
0,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,208.45,1267,2020-08-14
1,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,208.68,1264,2020-08-14
2,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,209.47,1252,2020-08-14
3,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,210.35,1240,2020-08-14
4,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,210.51,1237,2020-09-25
5,men's 1500m,Yomif KEJELCHA,1997-08-01,ETH,212.69,1207,2020-08-14
6,men's 1500m,Selemon BAREGA,2000-01-20,ETH,212.97,1203,2020-09-25
7,men's 1500m,Jesús GÓMEZ,1991-04-24,ESP,213.07,1201,2020-08-14
8,men's 1500m,Soufiane EL BAKKALI,1996-01-07,MAR,213.45,1196,2020-09-25
9,men's 1500m,Ignacio FONTES,1998-06-22,ESP,213.72,1192,2020-08-24
10,men's 1500m,Lamecha GIRMA,2000-11-26,ETH,213.77,1192,2020-09-25
11,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,213.99,1189,2020-08-14
12,men's 1500m,James WEST,1996-01-30,GBR,214.07,1187,2020-09-25
13,men's 1500m,Kumari TAKI,1999-05-06,KEN,214.14,1186,2020-09-08
14,men's 1500m,Josh KERR,1997-10-08,GBR,214.53,1181,2020-07-31
15,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,214.63,1180,2020-08-14
16,men's 1500m,Oliver HOARE,1997-01-29,AUS,214.63,1180,2020-08-15
17,men's 1500m,Matthew RAMSDEN,1997-07-23,AUS,214.83,1177,2020-09-15
18,men's 1500m,Mohammed AHMED,1991-01-05,CAN,214.89,1176,2020-07-21
19,men's 1500m,Saúl ORDÓÑEZ,1994-04-10,ESP,214.98,1175,2020-08-24
20,men's 1500m,Pierrik JOCTEUR-MONROZIER,1998-03-23,FRA,215.0,1175,2020-08-14
21,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,215.02,1174,2020-09-08
22,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,215.07,1174,2020-09-15
23,men's 1500m,Ryan GREGSON,1990-04-26,AUS,215.22,1172,2020-09-15
24,men's 1500m,Yemaneberhan CRIPPA,1996-10-15,ITA,215.26,1171,2020-08-05
25,men's 1500m,Piers COPELAND,1998-11-26,GBR,215.32,1170,2020-09-25
26,men's 1500m,Kalle BERGLUND,1996-03-11,SWE,215.34,1170,2020-08-14
27,men's 1500m,Craig ENGELS,1994-05-01,USA,215.42,1169,2020-08-14
28,men's 1500m,Abel KIPSANG,1996-11-22,KEN,215.43,1169,2020-10-03
29,men's 1500m,William PAULSON,1994-11-17,CAN,215.59,1166,2020-07-31
30,men's 1500m,Adam Ali MUSAB,1995-04-17,QAT,215.6,1166,2020-09-25
31,men's 1500m,Donavan BRAZIER,1997-04-15,USA,215.85,1163,2020-07-03
32,men's 1500m,Azeddine HABZ,1993-07-19,FRA,215.87,1163,2020-09-03
33,men's 1500m,Fernando CARRO,1992-04-01,ESP,215.9,1162,2020-08-24
34,men's 1500m,Marc SCOTT,1993-12-21,GBR,215.93,1162,2020-07-21
35,men's 1500m,Kevin LÓPEZ,1990-06-12,ESP,215.98,1161,2020-09-03
36,men's 1500m,Mike FOPPEN,1996-11-29,NED,216.01,1161,2020-09-08
37,men's 1500m,Jimmy GRESSIER,1997-05-04,FRA,216.04001,1160,2020-09-08
38,men's 1500m,John GREGOREK,1991-12-07,USA,216.11,1159,2020-09-13
39,men's 1500m,Quentin TISON,1996-04-16,FRA,216.14,1159,2020-09-19
40,men's 1500m,Grant FISHER,1997-04-22,USA,216.23,1158,2020-07-21
41,men's 1500m,Evan JAGER,1989-03-08,USA,216.31,1157,2020-07-21
42,men's 1500m,Vincent CIATTEI,1995-01-21,USA,216.35,1156,2020-07-31
43,men's 1500m,Baptiste MISCHLER,1997-11-23,FRA,216.39,1155,2020-09-03
44,men's 1500m,Samuel PRAKEL,1994-10-29,USA,216.54001,1153,2020-08-15
45,men's 1500m,Mohamed KATIR,1998-02-17,ESP,216.59,1153,2020-08-24
46,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,216.67,1152,2020-09-25
47,men's 1500m,George MILLS,1999-05-12,GBR,216.72,1151,2020-09-15
48,men's 1500m,Tripp HURT,1992-10-30,USA,216.83,1149,2020-08-15
49,men's 1500m,Joshua LAY,2000-04-11,GBR,216.92,1148,2020-09-15
50,men's 1500m,Nassim HASSAOUS,1994-03-23,ESP,216.95,1148,2020-08-24
51,men's 1500m,Boaz KIPRUGUT,1998-05-18,KEN,216.97,1147,2020-09-06
52,men's 1500m,Sean MCGORTY,1995-03-08,USA,217.12,1145,2020-07-21
53,men's 1500m,Colby ALEXANDER,1991-06-13,USA,217.12,1145,2020-09-13
54,men's 1500m,Salim KEDDAR,1993-11-23,ALG,217.13,1145,2020-09-19
55,men's 1500m,Hamza DRIOUCH,1994-11-16,QAT,217.15,1145,2020-09-25
56,men's 1500m,Willy FINK,1994-03-07,USA,217.16,1145,2020-08-15
57,men's 1500m,Matthew HUGHES,1989-08-03,CAN,217.2,1144,2020-09-15
58,men's 1500m,William KINCAID,1992-09-21,USA,217.36,1142,2020-07-21
59,men's 1500m,Morgan MCDONALD,1996-04-23,AUS,217.42,1141,2020-08-15
60,men's 1500m,Mahadi ABDI ALI,1995-11-08,NED,217.43,1141,2020-09-06
61,men's 1500m,Jonas RAESS,1994-03-08,SUI,217.45999,1141,2020-09-15
62,men's 1500m,Joe KLECKER,1996-11-16,USA,217.55,1140,2020-08-15
63,men's 1500m,Johan ROGESTEDT,1993-01-27,SWE,217.56,1139,2020-09-15
64,men's 1500m,Vincent Kibet KETER,2002-03-11,KEN,217.59,1139,2020-10-03
65,men's 1500m,Isaac KIMELI,1994-03-09,BEL,217.6,1139,2020-09-06
66,men's 1500m,Graham CRAWFORD,1992-12-29,USA,217.64,1138,2020-08-15
67,men's 1500m,Yani KHELAF,1998-02-07,FRA,217.7,1138,2020-09-03
68,men's 1500m,Tom ELMER,1997-04-01,SUI,217.84,1136,2020-09-15
69,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,217.89,1135,2020-08-07
70,men's 1500m,David BUSTOS,1990-08-25,ESP,217.93,1134,2020-09-06
71,men's 1500m,Simas BERTAŠIUS,1993-10-31,LTU,218.01,1133,2020-09-11
72,men's 1500m,Djilali BEDRANI,1993-10-01,FRA,218.03,1133,2020-08-08
73,men's 1500m,Marc TORTELL,1997-12-26,GER,218.04001,1133,2020-08-24
74,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,218.04001,1133,2020-09-15
75,men's 1500m,Samuel TANNER,2000-08-24,NZL,218.04001,1133,2020-12-01
76,men's 1500m,Tim VAN DE VELDE,2000-02-01,BEL,218.15,1131,2020-09-06
77,men's 1500m,Ryan HILL,1990-01-31,USA,218.16,1131,2020-07-21
78,men's 1500m,Paul ROBINSON,1991-05-24,IRL,218.26,1130,2020-09-15
79,men's 1500m,Vincent KIBET,1991-05-06,KEN,218.27,1130,2020-09-25
80,men's 1500m,Marius PROBST,1995-08-20,GER,218.29001,1130,2020-09-06
81,men's 1500m,Neil GOURLEY,1995-02-07,GBR,218.3,1129,2020-08-23
82,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,218.33,1129,2020-07-04
83,men's 1500m,Rob NAPOLITANO,1994-11-03,PUR,218.48,1127,2020-09-13
84,men's 1500m,Yassin BOUIH,1996-11-24,ITA,218.53,1126,2020-09-15
85,men's 1500m,Mikael JOHNSEN,1992-02-04,DEN,218.69,1124,2020-09-06
86,men's 1500m,Adam KSZCZOT,1989-09-02,POL,218.69,1124,2020-09-11
87,men's 1500m,Henry WYNNE,1995-04-18,USA,218.7,1124,2020-07-31
88,men's 1500m,Hugo HAY,1997-03-28,FRA,218.73,1124,2020-09-06
89,men's 1500m,Mohamed ABDILAAHI,1999-03-24,GER,218.83,1122,2020-07-19
90,men's 1500m,Abderrahman EL KHAYAMI,1995-08-11,ESP,218.84,1122,2020-08-24
91,men's 1500m,Mehdi BELHADJ,1995-06-10,FRA,218.87,1122,2020-09-03
92,men's 1500m,Topi RAITANEN,1996-02-07,FIN,218.88,1122,2020-08-01
93,men's 1500m,Mohad ABDIKADAR SHEIK ALI,1993-06-12,ITA,218.9,1121,2020-09-15
94,men's 1500m,Sergio PANIAGUA,1995-10-26,ESP,218.92,1121,2020-08-24
95,men's 1500m,Michał ROZMYS,1995-03-13,POL,218.94,1121,2020-09-08
96,men's 1500m,Jake HEYWARD,1999-04-26,GBR,219.04001,1119,2020-07-31
97,men's 1500m,Jan FRIŠ,1995-12-19,CZE,219.05,1119,2020-08-09
98,men's 1500m,Narve Gilje NORDÅS,1998-09-30,NOR,219.15,1118,2020-09-03
99,men's 1500m,David NIKOLLI,1994-06-20,ALB,219.19,1117,2020-08-05
--------2020------------
--------:avg top 100:1155.55--avg top percent:1164.5384615384614-------
-------------------------
0,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,208.28,1269,2021-07-09
1,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,208.32,1269,2021-08-07
2,men's 1500m,Mohamed KATIR,1998-02-17,ESP,208.76,1262,2021-07-09
3,men's 1500m,Josh KERR,1997-10-08,GBR,209.05,1258,2021-08-07
4,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,209.51,1252,2021-07-09
5,men's 1500m,Abel KIPSANG,1996-11-22,KEN,209.56,1251,2021-08-07
6,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,210.3,1240,2021-07-09
7,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,210.42,1239,2021-07-09
8,men's 1500m,Samuel TEFERA,1999-10-23,ETH,210.70999,1235,2021-07-09
9,men's 1500m,Adel MECHAAL,1990-12-05,ESP,210.77,1234,2021-08-07
10,men's 1500m,Cole HOCKER,2001-06-06,USA,211.4,1225,2021-08-07
11,men's 1500m,Azeddine HABZ,1993-07-19,FRA,211.74,1220,2021-07-09
12,men's 1500m,Melese NBERET,2001-01-29,ETH,211.82,1219,2021-07-09
13,men's 1500m,Teddese LEMI,1999-01-20,ETH,211.9,1218,2021-06-08
14,men's 1500m,Soufiane EL BAKKALI,1996-01-07,MAR,211.95,1217,2021-05-28
15,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,212.23,1213,2021-07-09
16,men's 1500m,Adam Ali MUSAB,1995-04-17,QAT,212.41,1211,2021-02-14
17,men's 1500m,Baptiste MISCHLER,1997-11-23,FRA,212.42,1211,2021-07-09
18,men's 1500m,Oliver HOARE,1997-01-29,AUS,212.66,1207,2021-09-09
19,men's 1500m,Michał ROZMYS,1995-03-13,POL,212.67,1207,2021-08-07
20,men's 1500m,Samuel ZELEKE,1999-03-09,ETH,212.8,1205,2021-06-08
21,men's 1500m,Jake HEYWARD,1999-04-26,GBR,212.82,1205,2021-08-05
22,men's 1500m,Charles GRETHEN,1992-06-02,LUX,212.86,1204,2021-08-05
23,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,213.06,1202,2021-06-12
24,men's 1500m,Kamar ETIANG,2002-10-14,KEN,213.12,1201,2021-06-19
25,men's 1500m,Jye EDWARDS,1998-03-06,AUS,213.23,1199,2021-07-09
26,men's 1500m,Ignacio FONTES,1998-06-22,ESP,213.27,1199,2021-07-04
27,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,213.34,1198,2021-09-09
28,men's 1500m,Justyn KNIGHT,1996-07-19,CAN,213.41,1197,2021-05-09
29,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,213.48,1196,2021-08-05
30,men's 1500m,Abdellatif SADIKI,1999-01-15,MAR,213.59,1194,2021-08-05
31,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,213.64,1193,2021-05-28
32,men's 1500m,Craig ENGELS,1994-05-01,USA,213.64,1193,2021-05-29
33,men's 1500m,Colby ALEXANDER,1991-06-13,USA,213.65,1193,2021-07-18
34,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,213.69,1193,2021-08-05
35,men's 1500m,Melkeneh AZIZE,2005-01-01,ETH,213.74,1192,2021-06-08
36,men's 1500m,Elliot GILES,1994-05-26,GBR,213.8,1191,2021-06-09
37,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,213.81,1191,2021-05-29
38,men's 1500m,Sadik MIKHOU,1990-07-25,BRN,213.81,1191,2021-06-17
39,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,213.99,1189,2021-07-04
40,men's 1500m,Henry WYNNE,1995-04-18,USA,214.08,1187,2021-05-29
41,men's 1500m,Matthew RAMSDEN,1997-07-23,AUS,214.08,1187,2021-07-03
42,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,214.13,1187,2021-06-09
43,men's 1500m,Wegene ADDISU,2004-05-27,ETH,214.20999,1186,2021-06-08
44,men's 1500m,Abdirahman Saeed HASSAN,1997-04-13,QAT,214.24,1185,2021-05-12
45,men's 1500m,Hobbs KESSLER,2003-03-15,USA,214.36,1183,2021-05-29
46,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,214.43,1182,2021-07-25
47,men's 1500m,Simon DENISSEL,1990-05-22,FRA,214.43,1182,2021-09-03
48,men's 1500m,John GREGOREK,1991-12-07,USA,214.49,1182,2021-07-25
49,men's 1500m,Vincent CIATTEI,1995-01-21,USA,214.57,1181,2021-05-29
50,men's 1500m,Anass ESSAYI,2001-05-18,MAR,214.58,1180,2021-06-08
51,men's 1500m,Piers COPELAND,1998-11-26,GBR,214.62,1180,2021-06-09
52,men's 1500m,Robert FARKEN,1997-09-20,GER,214.64,1180,2021-06-06
53,men's 1500m,Yared NUGUSE,1999-06-01,USA,214.68,1179,2021-05-13
54,men's 1500m,Vincent Kibet KETER,2002-03-11,KEN,215.20999,1172,2021-06-13
55,men's 1500m,Jochem VERMEULEN,1998-08-02,BEL,215.20999,1172,2021-07-03
56,men's 1500m,Amos BARTELSMEYER,1994-07-25,GER,215.24,1171,2021-05-29
57,men's 1500m,Boaz KIPRUGUT,1998-05-18,KEN,215.26,1171,2021-06-07
58,men's 1500m,Luis GRIJALVA,1999-04-10,GUA,215.32,1170,2021-07-18
59,men's 1500m,Nick WILLIS,1983-04-25,NZL,215.41,1169,2021-08-05
60,men's 1500m,William PAULSON,1994-11-17,CAN,215.42,1169,2021-05-29
61,men's 1500m,Kazuki KAWAMURA,1997-11-13,JPN,215.42,1169,2021-07-17
62,men's 1500m,Mason FERLIC,1993-08-05,USA,215.45,1168,2021-05-29
63,men's 1500m,Eliud KIPSANG,1996-09-09,KEN,215.49,1168,2021-05-28
64,men's 1500m,James WEST,1996-01-30,GBR,215.59,1166,2021-06-13
65,men's 1500m,Eric AVILA,1989-10-03,USA,215.6,1166,2021-05-29
66,men's 1500m,Rob NAPOLITANO,1994-11-03,PUR,215.63,1166,2021-06-03
67,men's 1500m,Andrew COSCORAN,1996-06-18,IRL,215.66,1165,2021-06-13
68,men's 1500m,Jesús GÓMEZ,1991-04-24,ESP,215.7,1165,2021-05-19
69,men's 1500m,Mario GARCÍA,1999-06-29,ESP,215.79001,1164,2021-06-29
70,men's 1500m,Santiago CATROFE,1999-02-13,URU,215.82,1163,2021-06-12
71,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,215.82,1163,2021-09-14
72,men's 1500m,Joshua THOMPSON,1993-05-09,USA,215.88,1162,2021-05-29
73,men's 1500m,Marius PROBST,1995-08-20,GER,215.88,1162,2021-06-06
74,men's 1500m,Cooper TEARE,1999-08-18,USA,215.97,1161,2021-05-07
75,men's 1500m,Jimmy GRESSIER,1997-05-04,FRA,215.97,1161,2021-06-09
76,men's 1500m,Alexis MIELLET,1995-05-05,FRA,216.03,1160,2021-06-09
77,men's 1500m,Vincent KIBET,1991-05-06,KEN,216.15,1159,2021-05-28
78,men's 1500m,Peter CALLAHAN,1991-06-01,BEL,216.15,1159,2021-06-22
79,men's 1500m,Federico BRUNO,1993-06-18,ARG,216.18,1158,2021-06-29
80,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,216.19,1158,2021-06-07
81,men's 1500m,Salim KEDDAR,1993-11-23,ALG,216.19,1158,2021-06-11
82,men's 1500m,Marc SCOTT,1993-12-21,GBR,216.28,1157,2021-05-15
83,men's 1500m,George MILLS,1999-05-12,GBR,216.31,1157,2021-06-09
84,men's 1500m,Bram ANDERIESSEN,1999-08-01,NED,216.37,1156,2021-06-12
85,men's 1500m,Rorey HUNTER,1993-02-02,AUS,216.42,1155,2021-06-19
86,men's 1500m,Samuel TANNER,2000-08-24,NZL,216.44,1155,2021-01-01
87,men's 1500m,Carlos MAYO,1995-09-18,ESP,216.44,1155,2021-07-01
88,men's 1500m,Paul RYAN,1997-05-29,USA,216.48,1154,2021-07-25
89,men's 1500m,Grant FISHER,1997-04-22,USA,216.52,1154,2021-05-15
90,men's 1500m,Waleed SULIMAN,1998-09-22,USA,216.53,1154,2021-04-10
91,men's 1500m,Eric HOLT,1995-05-12,USA,216.62,1152,2021-06-03
92,men's 1500m,István SZÖGI,1995-09-12,HUN,216.63,1152,2021-06-01
93,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,216.65,1152,2021-06-12
94,men's 1500m,David RIBICH,1995-12-27,USA,216.7,1151,2021-07-18
95,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,216.70999,1151,2021-08-24
96,men's 1500m,Ryan GREGSON,1990-04-26,AUS,216.72,1151,2021-04-01
97,men's 1500m,Mohamed AL GARNI,1992-07-02,QAT,216.75,1151,2021-05-28
98,men's 1500m,Brimin Kiprono KIPROTICH,1999-08-20,KEN,216.75,1151,2021-07-17
99,men's 1500m,Luke MCCANN,1998-03-12,IRL,216.81,1150,2021-06-01
--------2021------------
--------:avg top 100:1185.17--avg top percent:1193.4810126582279-------
-------------------------
0,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,209.02,1259,2022-09-08
1,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,209.23,1256,2022-07-19
2,men's 1500m,Mohamed KATIR,1998-02-17,ESP,209.9,1246,2022-07-19
3,men's 1500m,Abel KIPSANG,1996-11-22,KEN,209.93,1246,2022-08-26
4,men's 1500m,Oliver HOARE,1997-01-29,AUS,210.12,1243,2022-08-06
5,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,210.18,1242,2022-08-26
6,men's 1500m,Mario GARCÍA,1999-06-29,ESP,210.2,1242,2022-07-19
7,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,210.20999,1242,2022-08-06
8,men's 1500m,Josh KERR,1997-10-08,GBR,210.6,1236,2022-07-19
9,men's 1500m,Jake HEYWARD,1999-04-26,GBR,211.08,1229,2022-08-06
10,men's 1500m,Samuel TANNER,2000-08-24,NZL,211.34,1226,2022-08-06
11,men's 1500m,Michał ROZMYS,1995-03-13,POL,212.43,1210,2022-08-26
12,men's 1500m,Matthew STONIER,2001-09-24,GBR,212.5,1209,2022-08-06
13,men's 1500m,Neil GOURLEY,1995-02-07,GBR,212.93,1203,2022-08-06
14,men's 1500m,Teddese LEMI,1999-01-20,ETH,212.98,1203,2022-07-19
15,men's 1500m,Charles GRETHEN,1992-06-02,LUX,213.16,1200,2022-09-08
16,men's 1500m,Yared NUGUSE,1999-06-01,USA,213.26,1199,2022-09-04
17,men's 1500m,Elliot GILES,1994-05-26,GBR,213.56,1195,2022-08-06
18,men's 1500m,Eliud KIPSANG,1996-09-09,KEN,213.74,1192,2022-04-15
19,men's 1500m,Jonathan DAVIS,1997-10-10,USA,213.81,1191,2022-07-15
20,men's 1500m,Abdellatif SADIKI,1999-01-15,MAR,213.93,1189,2022-06-05
21,men's 1500m,William PAULSON,1994-11-17,CAN,213.97,1189,2022-04-15
22,men's 1500m,Reynold Kipkorir CHERUIYOT,2004-07-30,KEN,214.02,1188,2022-07-02
23,men's 1500m,Charlie HUNTER,1996-07-20,AUS,214.32,1184,2022-07-15
24,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,214.39,1183,2022-06-05
25,men's 1500m,Festus LAGAT,1996-10-10,KEN,214.65,1179,2022-07-15
26,men's 1500m,Ryan MPHAHLELE,1998-06-20,RSA,214.66,1179,2022-08-06
27,men's 1500m,Ignacio FONTES,1998-06-22,ESP,214.70999,1179,2022-07-19
28,men's 1500m,Kumari TAKI,1999-05-06,KEN,214.73,1178,2022-06-25
29,men's 1500m,Samuel ZELEKE,1999-03-09,ETH,214.8,1177,2022-06-05
30,men's 1500m,Cooper TEARE,1999-08-18,USA,214.81,1177,2022-05-06
31,men's 1500m,Andrew HUNTER,1997-09-05,USA,214.86,1177,2022-07-15
